file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
000265.jpg,"A man with a serious expression, looking down.",front,brown,gray,gray,fair
012179.jpg,Close-up portrait of a Black man with a beard.,front,brown,black,brown,dark
009769.jpg,"Close-up portrait of a man with dark eyes and hair, smiling.",front,dark brown,dark brown,dark brown,fair
011968.jpg,young man with a white knit scarf,front,brown,dark brown,dark brown,light
017833.jpg,Portrait of a woman with dark hair and intense eyes.,front,dark brown,dark brown,dark brown,fair
009223.jpg,Close-up portrait of a woman with a neutral expression.,front,brown,brown,brown,fair
005379.jpg,Smiling woman with blonde hair.,front,blue,blonde,blonde,fair
005828.jpg,Young man with blonde hair.,front,blue,blonde,blonde,fair
013092.jpg,Person with a shaved head and a chain necklace.,front,brown,black,black,dark
008640.jpg,Person with a serious expression,front,brown,black,brown,dark
021733.jpg,"Close-up portrait of a man with short, dark hair.",front,blue,dark brown,dark brown,fair
021490.jpg,"Close-up portrait of a young Black woman with dark eyes and dark hair, against a dark green background.",front,dark brown,dark brown,dark brown,dark
014810.jpg,Close-up portrait of a young woman with dark hair and a dark collar.,front,dark brown,dark brown,dark brown,fair
008081.jpg,A young woman with dark hair and a neutral expression.,front,dark brown,black,dark brown,dark
003208.jpg,"A woman with long, wavy dark brown hair is smiling.",front,brown,dark brown,brown,fair
021866.jpg,A woman with fair skin and wavy brown hair smiling.,front,blue,brown,brown,fair
008818.jpg,Man with dark eyes and short hair,front,dark brown,black,black,medium
016543.jpg,Woman with blonde hair,front,brown,blonde,brown,fair
010394.jpg,Man wearing sunglasses,front,brown,brown,brown,light
005769.jpg,A man with dark skin and short hair.,front,dark brown,black,dark brown,dark
016180.jpg,A young woman with dark lipstick and dark hair.,front,dark,black,black,fair
021462.jpg,"Close-up portrait of a Black man with a shaved head, looking slightly to the side.",side,dark brown,black,black,dark
008012.jpg,A young woman with long blonde hair.,front,blue,blonde,blonde,fair
007374.jpg,Smiling woman,front,blue,brown,brown,light
010655.jpg,A young woman with blonde hair and a smile.,front,brown,blonde,brown,fair
008423.jpg,close-up portrait of a woman,front,brown,black,dark brown,fair
003805.jpg,A young Black man with short hair looking directly at the camera.,front,brown,black,brown,dark
015065.jpg,Man with dark hair and beard,front,dark,black,dark brown,dark
021549.jpg,woman with brown hair and glasses,front,brown,brown,brown,fair
008577.jpg,Young man with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,dark
006183.jpg,A woman smiling,front,brown,brown,brown,light
018919.jpg,A smiling man with dark eyes and a beard.,front,dark brown,dark brown,dark brown,medium
002673.jpg,Man with a smile,front,brown,black,dark brown,medium
005021.jpg,A person with a neutral expression.,front,brown,black,black,dark
018507.jpg,Man with dark skin and sunglasses,front,dark brown,black,black,dark
019985.jpg,Man with short dark hair smiling.,front,brown,dark brown,dark brown,medium
004975.jpg,Man in a black suit,front,brown,brown,brown,fair
004990.jpg,"A man with a white baseball cap, looking directly at the viewer.",front,brown,black,black,dark
016287.jpg,A young man smiling.,front,brown,dark brown,dark brown,light
018845.jpg,A person with long dark hair and glasses.,front,dark brown,dark brown,dark brown,fair
017265.jpg,Close-up portrait of a man with a beard.,front,brown,brown,brown,medium
003067.jpg,"A man with dark hair and a beard, wearing a red shirt.",front,dark,dark,dark,dark
020395.jpg,Close-up portrait of an elderly woman with dark eyes and gray hair.,front,dark brown,gray,gray,medium
016298.jpg,"A man with a surprised expression, wearing a white headband.",front,brown,dark brown,dark brown,medium
008348.jpg,"A young woman with dark eyes and dark hair, looking directly at the viewer.",front,dark brown,dark brown,dark brown,medium
014051.jpg,Portrait of a woman with blonde hair and makeup.,front,blue,blonde,blonde,fair
015623.jpg,"A young man with dark eyes and hair, wearing a red shirt.",front,dark brown,dark brown,dark brown,dark
005599.jpg,Portrait of a young woman with dark hair and makeup.,front,dark,dark brown,dark brown,fair
014560.jpg,Woman with dark hair smiling,front,brown,dark brown,dark brown,dark
017963.jpg,close-up portrait of a young Black woman smiling,front,brown,dark brown,dark brown,dark
020557.jpg,Portrait of a woman,front,blue,blonde,blonde,fair
003572.jpg,Portrait of a woman with dark brown hair and a serious expression.,front,dark brown,dark brown,dark brown,dark
007238.jpg,Person wearing sunglasses,front,dark,dark brown,dark brown,fair
003127.jpg,"A woman with long, wavy brown hair smiling.",front,brown,brown,brown,light
001371.jpg,woman,front,blue,blonde,blonde,fair
013182.jpg,A woman with light skin and blonde hair is smiling.,front,brown,blonde,brown,light
006422.jpg,A woman with blonde hair and a neutral expression.,front,blue,blonde,blonde,fair
011018.jpg,smiling woman,front,blue,black,dark brown,fair
016196.jpg,A young woman with dark hair and makeup.,front,dark brown,black,dark brown,medium
019703.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
003256.jpg,Portrait of a young woman.,front,brown,brown,brown,light
020025.jpg,woman smiling,front,blue,brown,brown,light
000269.jpg,"Portrait of a Black woman with dark eyes and lips, wearing a black dress.",front,dark brown,dark brown,dark brown,dark
002343.jpg,baby girl,front,blue,blonde,blonde,fair
009829.jpg,A woman wearing a black swim cap and goggles.,front,brown,black,brown,dark
017270.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,medium
014403.jpg,"A young man with dark eyes and short dark hair, wearing a blue shirt.",front,dark brown,dark brown,dark brown,medium
017464.jpg,Close-up portrait of a young woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
003152.jpg,Close-up of a woman with dark hair looking upwards.,front,dark brown,dark brown,dark brown,medium
007601.jpg,woman with dark hair and a headband,front,dark brown,black,black,dark
008959.jpg,A woman with blonde hair looking at the camera.,front,blue,blonde,blonde,fair
003873.jpg,Man with gray hair smiling,front,gray,gray,gray,fair
012191.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
000366.jpg,Person with closed eyes wearing a black hat.,front,dark brown,black,black,dark
002939.jpg,"Portrait of a young woman with long, wavy brown hair.",front,brown,brown,brown,fair
005091.jpg,A young woman with light skin and blonde hair.,front,blue,blonde,blonde,light
010521.jpg,woman,front,brown,brown,brown,light
002743.jpg,A man with gray hair and a beard.,front,gray,gray,gray,fair
013905.jpg,"A man with brown eyes and dark hair, smiling.",front,brown,dark brown,dark brown,medium
008997.jpg,A woman with light brown hair and light skin.,front,brown,light brown,brown,light
003539.jpg,woman smiling,front,brown,dark brown,dark brown,medium
019945.jpg,Woman with long dark hair and light skin.,front,blue,dark brown,dark brown,light
011798.jpg,"A man with long, wavy black hair is looking straight at the camera with a neutral expression.",front,dark,black,dark,dark
013826.jpg,A man with dark eyes and dark hair is smiling.,front,dark brown,dark brown,dark brown,medium
004738.jpg,"A young woman with dark eyes and dark hair, wearing sunglasses.",front,dark brown,dark brown,dark brown,dark
006786.jpg,Close-up portrait of an elderly woman with light skin and gray hair.,front,blue,gray,gray,light
021806.jpg,A man with dark skin and a beard.,front,dark brown,black,black,dark
007607.jpg,Close-up portrait of a woman with blonde hair and makeup.,front,blue,blonde,dark brown,fair
002397.jpg,Woman smiling,front,brown,black,dark brown,fair
006834.jpg,Man with dark hair and eyes,front,brown,dark brown,dark brown,medium
012584.jpg,"Man with dark eyes and hair, wearing a white shirt.",front,dark brown,dark brown,dark brown,medium
003784.jpg,"A man with a large, dark beard and dark eyes.",front,dark brown,dark brown,dark brown,dark
009761.jpg,Portrait of a Black woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
021162.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
010884.jpg,A man with dark eyes and dark hair smiling.,front,dark brown,black,dark brown,medium
012703.jpg,Woman with dark makeup,front,dark brown,dark brown,dark brown,medium
005487.jpg,Portrait of a young woman with dark hair.,front,brown,black,dark brown,medium
013404.jpg,A man with a short gray beard and dark eyes.,front,dark,gray,dark,dark
005382.jpg,A portrait of an elderly man with gray hair and a serious expression.,front,gray,gray,gray,fair
012644.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
009568.jpg,"A person with dark hair and eyes, looking directly at the camera.",front,dark brown,dark brown,dark brown,fair
018781.jpg,Close-up portrait of a man with a beard and dark eyes.,front,dark brown,dark brown,dark brown,medium
014508.jpg,Man in a suit,front,blue,brown,brown,fair
019391.jpg,Close-up portrait of a woman with dark skin and makeup.,front,brown,dark brown,dark brown,dark
009044.jpg,A smiling man with dark skin and short dark hair.,front,brown,black,black,dark
008876.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
015153.jpg,"Person with dark hair and skin, looking to the side.",side,dark,dark,dark,dark
015302.jpg,Close-up portrait of a man with closed eyes and a goatee.,front,dark brown,dark brown,dark brown,fair
003596.jpg,Portrait of a woman with light skin and blonde hair.,front,blue,blonde,blonde,light
014366.jpg,A man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
009800.jpg,A woman with dark eyes and dark hair smiling.,front,dark brown,dark brown,dark brown,medium
018122.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark,dark,dark,medium
014101.jpg,A young man with dark eyes and dark hair smiling.,front,dark brown,dark brown,dark brown,medium
007072.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
009210.jpg,Close-up portrait of a woman with dark eyes and dark hair.,front,dark,dark,dark,dark
002135.jpg,A man with a dark afro hairstyle is looking directly at the camera.,front,dark brown,dark brown,dark brown,dark
009749.jpg,Man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
020860.jpg,Portrait of a woman with long dark hair.,front,brown,dark brown,dark brown,fair
003262.jpg,"A young Black man with short, dark hair looking directly at the camera.",front,dark brown,dark brown,dark brown,dark
016806.jpg,A woman with brown hair and light skin.,front,brown,brown,brown,light
004235.jpg,"Portrait of a woman with long, dark hair.",front,brown,dark brown,dark brown,medium
012306.jpg,woman smiling,front,blue,blonde,blonde,fair
010263.jpg,A young woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
007695.jpg,woman smiling,front,brown,black,dark brown,fair
016501.jpg,Portrait of a young Black woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
012716.jpg,Close-up portrait of a middle-aged man with gray hair.,front,gray,gray,gray,fair
006327.jpg,Woman with dark hair and makeup,front,dark brown,black,dark brown,dark
015248.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
008073.jpg,Close-up portrait of a person with blonde hair and a neutral expression.,front,blue,blonde,blonde,fair
020984.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
013018.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
002356.jpg,"A man with fair skin, blonde hair, and blue eyes.",front,blue,blonde,blonde,fair
014412.jpg,A young woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
008655.jpg,Close-up portrait of a woman with dark hair and eyes.,front,dark brown,dark brown,dark brown,medium
007900.jpg,"Close-up portrait of a Black woman with dark eyes and lips, wearing earrings.",front,dark brown,black,dark brown,dark
000357.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
003935.jpg,smiling woman,front,brown,brown,brown,fair
006613.jpg,Man with short brown hair looking at the camera.,front,brown,brown,brown,light
020776.jpg,"Portrait of a woman with dark skin and long, flowing hair.",front,dark brown,black,dark brown,dark
017679.jpg,"A young man with dark eyes and hair, looking straight at the camera.",front,dark brown,dark brown,dark brown,dark
011965.jpg,Man with short brown hair smiling.,front,brown,brown,brown,medium
007796.jpg,"A man with dark eyes and hair, wearing a suit and tie, speaking at a podium.",front,dark brown,black,dark brown,dark
004718.jpg,A young woman with long brown hair smiling.,front,brown,brown,brown,fair
008412.jpg,A man with dark curly hair and a serious expression.,front,dark,dark brown,dark brown,fair
000337.jpg,"Portrait of a woman with long, wavy brown hair.",front,blue,brown,brown,light
020570.jpg,"Portrait of a woman with dark eyes and hair, wearing earrings.",front,dark brown,dark brown,dark brown,medium
004202.jpg,Portrait of a Black woman with dark hair and earrings.,front,dark brown,dark brown,dark brown,dark
006168.jpg,Portrait of a woman with dark hair and light skin.,front,blue,dark brown,dark brown,light
015104.jpg,A man with a beard looking at the camera.,front,brown,dark brown,dark brown,light
008470.jpg,woman smiling,front,brown,brown,brown,fair
020653.jpg,Man with dark hair and beard,front,dark,dark brown,dark brown,medium
006110.jpg,"A young man with dark eyes and hair, smiling.",front,dark brown,dark brown,dark brown,medium
019440.jpg,Young man with light brown hair and light skin.,front,blue,light brown,brown,light
003544.jpg,Man with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,medium
007558.jpg,A man with dark skin and short hair.,front,dark brown,dark brown,dark brown,dark
008570.jpg,woman with blonde hair,front,brown,blonde,brown,fair
015480.jpg,"Close-up portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
015288.jpg,Portrait of a young woman with light skin and brown hair.,front,brown,brown,brown,light
012811.jpg,Close-up portrait of a woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,medium
003550.jpg,"A young Black woman with dark skin and dark hair, wearing a white top.",front,dark brown,black,dark brown,dark
002666.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,brown,light
012188.jpg,Man with a beard and sunglasses,front,dark,dark,dark,medium
005290.jpg,Portrait of a young woman with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,medium
016438.jpg,A man with a stern expression.,front,dark brown,black,black,dark
012571.jpg,A young woman with brown hair and blue eyes.,front,blue,brown,brown,fair
012663.jpg,Woman smiling,front,blue,blonde,blonde,fair
007651.jpg,A young person with dark hair and a neutral expression.,front,dark,dark,dark,light
003317.jpg,"Close-up portrait of a person with dark eyes and dark hair, looking directly at the viewer.",front,dark,dark,dark,fair
021598.jpg,Man with beard and glasses,front,brown,brown,brown,fair
016241.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
019504.jpg,Close-up portrait of a man with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,medium
004724.jpg,Close-up portrait of a woman with dark skin and dark hair.,front,dark brown,dark brown,dark brown,dark
013256.jpg,Close-up portrait of a woman with dark hair and light skin.,front,blue,dark brown,dark brown,light
021605.jpg,"A young woman with dark eyes and hair, wearing a white cap.",front,dark brown,black,dark brown,medium
011405.jpg,Portrait of a woman with dark hair.,front,dark brown,black,dark brown,medium
014730.jpg,Portrait of a woman,front,brown,brown,brown,light
014776.jpg,Portrait of an elderly woman with light skin and gray hair.,front,gray,gray,gray,light
000117.jpg,Portrait of a woman with dark brown skin and voluminous dark brown curly hair.,front,dark brown,dark brown,dark brown,dark
006778.jpg,Man with a mustache,front,brown,black,black,medium
010686.jpg,Portrait of a young woman with dark hair and light skin.,front,green,dark brown,dark brown,light
000134.jpg,"A man with dark eyes and hair, smiling slightly.",front,dark brown,black,dark brown,dark
017844.jpg,Man with dark hair,front,dark,dark,dark,fair
007732.jpg,Young woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
012455.jpg,"A young woman with dark eyes and dark hair, wearing a pink shirt.",front,dark brown,black,dark brown,medium
016062.jpg,A woman with dark hair and brown skin.,front,brown,dark brown,brown,dark
012387.jpg,"A man with a long, dark beard.",front,dark,dark brown,dark brown,medium
005756.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
020576.jpg,Portrait of a young woman with light skin and light eyes.,front,blue,blonde,blonde,light
006498.jpg,Close-up portrait of an elderly man with gray hair and glasses.,front,gray,gray,gray,fair
002276.jpg,Man with a beard and glasses,front,brown,black,brown,dark
011434.jpg,A man with a beard smiling.,front,brown,brown,brown,medium
016346.jpg,Close-up portrait of a Black man with a slight smile.,front,brown,black,black,dark
019422.jpg,A man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
018675.jpg,beautiful woman with blonde hair,front,blue,blonde,blonde,fair
016236.jpg,A woman with dark skin and short hair smiling.,front,brown,dark brown,dark brown,dark
006428.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,medium
015095.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
015596.jpg,A woman with blonde hair smiling.,front,blue,blonde,blonde,fair
020470.jpg,A man with dark skin and glasses smiling.,front,brown,black,black,dark
007405.jpg,"Close-up portrait of a man with dark eyes and dark hair, wearing a white shirt.",front,dark brown,dark brown,dark brown,medium
002856.jpg,Portrait of a woman with dark hair and a smile.,front,brown,dark brown,dark brown,medium
020828.jpg,Smiling woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,dark
015852.jpg,Portrait of a woman with dark skin and dark eyes.,front,dark brown,dark brown,dark brown,dark
001403.jpg,woman,front,brown,black,black,fair
009876.jpg,A woman with dark skin is smiling and holding a gold medal.,front,dark brown,dark brown,dark brown,dark
013771.jpg,Close-up portrait of a man with dark skin and short hair.,front,dark brown,black,dark brown,dark
008934.jpg,A woman with blonde hair looking at the camera.,front,blue,blonde,blonde,fair
014234.jpg,"Close-up portrait of a young woman with light skin, dark eyes, and a subtle smile.",front,dark brown,dark brown,dark brown,light
021417.jpg,Portrait of a woman with dark skin and dark hair.,front,brown,dark brown,dark brown,dark
014912.jpg,A man wearing a black suit and white shirt.,front,brown,black,brown,dark
005326.jpg,Portrait of a young woman with dark hair and light skin.,front,blue,black,dark brown,light
009326.jpg,A young woman with short brown hair looking directly at the camera.,front,brown,brown,brown,light
002314.jpg,smiling woman,front,brown,black,dark brown,dark
007790.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
003021.jpg,Young woman with blonde hair and a red bandana.,front,blue,blonde,blonde,fair
001740.jpg,"Close-up portrait of a man with dark eyes and dark hair, wearing a white shirt.",front,dark brown,black,dark brown,medium
000856.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
010533.jpg,Close-up of a person's face.,front,brown,black,black,dark
003606.jpg,"A man with dark eyes and hair, wearing a red shirt.",front,dark brown,dark brown,dark brown,medium
012233.jpg,Young man with dark eyes and short hair.,front,dark brown,dark brown,dark brown,medium
018487.jpg,A man with dark eyes and dark hair smiling.,front,dark brown,dark brown,dark brown,medium
015005.jpg,Close-up portrait of a man with a mustache.,front,brown,dark brown,dark brown,medium
002088.jpg,Close-up portrait of a smiling man with dark hair.,front,dark,dark brown,dark brown,medium
019066.jpg,Man yelling,front,brown,dark brown,dark brown,medium
014465.jpg,woman smiling,front,brown,blonde,brown,fair
008475.jpg,Close-up portrait of a man wearing a suit jacket.,front,brown,gray,gray,fair
019299.jpg,child girl with curly brown hair,front,brown,brown,brown,light
021503.jpg,A young woman with dark hair and brown eyes smiling.,front,brown,dark brown,dark brown,medium
011003.jpg,woman with dark eyes and dark hair,front,dark brown,dark brown,dark brown,medium
016442.jpg,Man with a beard,front,brown,brown,brown,fair
011903.jpg,Portrait of a woman with fair skin and blue eyes.,front,blue,blonde,blonde,fair
019374.jpg,Portrait of an elderly woman with gray hair and a bindi.,front,gray,gray,gray,fair
008476.jpg,Portrait of a young woman with light skin and wavy brown hair.,front,blue,brown,brown,light
017193.jpg,A Native American man with long black hair and a red headband.,front,dark brown,black,dark brown,dark
011931.jpg,A man with gray hair wearing a black suit.,front,gray,gray,gray,fair
011019.jpg,A person with a beard looking upwards.,front,brown,black,brown,dark
021795.jpg,"Portrait of a young Black woman with long, dark brown hair and a neutral expression.",front,brown,dark brown,dark brown,dark
017382.jpg,"Man with light skin and short brown hair, wearing white boxing gloves.",front,brown,brown,brown,light
008295.jpg,Portrait of a young woman,front,brown,dark brown,dark brown,medium
014981.jpg,A young woman with fair skin and light brown hair smiling.,front,brown,light brown,brown,fair
010572.jpg,Portrait of a woman with light skin and brown eyes.,front,brown,brown,brown,light
015191.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
008497.jpg,"Close-up portrait of a young Black man with dark eyes and dark hair, wearing a white shirt.",front,dark brown,black,dark brown,dark
015220.jpg,Man in a suit,front,brown,black,black,dark
001903.jpg,"A young woman with long, wavy brown hair and light green eyes.",front,green,brown,brown,light
001030.jpg,Close-up portrait of a man with a beard and dark hair.,front,dark,dark,dark,medium
005235.jpg,Close-up portrait of a man with gray hair and a beard.,front,gray,gray,gray,fair
012129.jpg,A woman with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,medium
016536.jpg,A young man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
001541.jpg,Close-up portrait of a young man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
014645.jpg,A young woman with dark hair and a smile.,front,dark brown,dark brown,dark brown,medium
007178.jpg,A man with dark eyes and dark hair.,front,dark brown,black,dark brown,medium
016324.jpg,Portrait of a young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
003663.jpg,Person with open mouth,front,brown,black,brown,dark
014334.jpg,Portrait of a Black woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
000169.jpg,A young man with dark eyes and dark hair looking upwards.,front,dark brown,black,dark brown,dark
014607.jpg,A man with dark eyes and dark hair smiling.,front,brown,black,black,dark
018252.jpg,"A young woman with dark brown eyes and dark brown hair, wearing a green shirt.",front,dark brown,dark brown,dark brown,dark
021515.jpg,A woman with dark hair looking to the side.,side,brown,dark brown,dark brown,medium
007963.jpg,A man with a black jacket and dark skin tone.,front,dark brown,black,black,dark
001397.jpg,Close-up portrait of a young Black woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,dark
010027.jpg,A beautiful woman with blonde hair and a radiant smile.,front,blue,blonde,blonde,fair
002501.jpg,Close-up portrait of a woman with dark hair and intense gaze.,front,dark brown,dark brown,dark brown,dark
008149.jpg,"A young Black man with short dark hair, wearing a white shirt, looking directly at the camera.",front,dark brown,black,dark brown,dark
015098.jpg,Close-up portrait of a man with neutral expression.,front,brown,brown,brown,light
005700.jpg,Close-up portrait of a man with a cross tattoo on his face.,front,dark brown,black,black,dark
005077.jpg,Close-up portrait of an elderly man with a gray beard.,front,gray,gray,gray,medium
011158.jpg,A young woman with dark hair and makeup.,front,brown,black,dark brown,medium
019214.jpg,man smiling,front,brown,brown,brown,light
018088.jpg,young man smiling,front,brown,brown,brown,light
018023.jpg,"Close-up portrait of a man with dark eyes and hair, wearing a white shirt.",front,dark brown,dark brown,dark brown,medium
016173.jpg,Young woman with a floral headpiece.,front,brown,black,dark brown,light
019800.jpg,Close-up of a person's face with hands raised.,front,blue,blonde,blonde,fair
011774.jpg,Close-up portrait of a woman with brown hair.,front,brown,brown,brown,light
017809.jpg,Close-up portrait of a man with gray hair and a beard.,front,gray,gray,gray,fair
008072.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
005503.jpg,"A young man with dark eyes and dark hair, smiling slightly.",front,dark brown,dark brown,dark brown,medium
014736.jpg,"A man with dark eyes and hair, looking slightly to the side.",side,dark brown,dark brown,dark brown,medium
013866.jpg,Close-up portrait of a man with a beard.,front,brown,gray,gray,fair
020757.jpg,Portrait of a Black woman smiling.,front,brown,black,dark brown,dark
012212.jpg,Portrait of a woman with dark hair and light skin.,front,blue,dark brown,dark brown,light
004789.jpg,Close-up portrait of a man with a neutral expression.,front,blue,brown,brown,fair
013958.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
004693.jpg,A woman smiling,front,brown,brown,brown,light
005594.jpg,"Woman with dark hair and brown eyes, smiling.",front,brown,dark brown,dark brown,medium
009562.jpg,Close-up portrait of a man with a beard and glasses.,front,brown,dark brown,dark brown,medium
017948.jpg,woman,front,brown,brown,brown,fair
001660.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
004562.jpg,A man holding a microphone.,front,dark,gray,gray,fair
002218.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
015199.jpg,Smiling man with dark eyes and hair.,front,dark brown,dark brown,dark brown,medium
010811.jpg,A young man with dark hair smiling.,front,brown,dark brown,dark brown,medium
015772.jpg,Close-up portrait of a man with dark eyes and light brown hair.,front,dark brown,light brown,dark brown,fair
006460.jpg,"A young woman with dark brown eyes and hair, resting on a golden pillow.",front,dark brown,dark brown,dark brown,dark
013222.jpg,A smiling woman with dark hair and brown skin.,front,brown,dark brown,dark brown,dark
008416.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
015253.jpg,smiling man,front,brown,dark brown,dark brown,light
005976.jpg,Man with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
013251.jpg,Man with fair skin and light brown hair.,front,blue,light brown,brown,fair
019551.jpg,A beautiful woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
013741.jpg,"Portrait of a Black woman with long, dark hair and earrings.",front,brown,black,dark brown,dark
015492.jpg,smiling woman,front,brown,brown,brown,fair
002619.jpg,A woman with dark hair and a neutral expression.,front,dark,dark brown,dark brown,medium
001322.jpg,Person with dark skin and short hair.,front,dark brown,black,dark brown,dark
003059.jpg,Person with closed eyes,front,dark,black,black,dark
004903.jpg,"Portrait of a young Black woman with dark brown, curly hair and dark lips.",front,dark brown,dark brown,dark brown,dark
001506.jpg,Close-up of a person wearing sunglasses.,front,dark brown,black,dark brown,dark
001777.jpg,Close-up portrait of a woman with light brown hair and light skin.,front,blue,light brown,brown,light
020520.jpg,Close-up portrait of a young woman with blonde hair.,front,green,blonde,blonde,fair
019959.jpg,"A young woman with dark eyes and dark hair, wearing a floral shirt.",front,dark brown,black,dark brown,fair
006793.jpg,Young woman smiling,front,brown,black,black,light
018114.jpg,Portrait of a middle-aged Black woman.,front,brown,black,black,dark
004438.jpg,A man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
020623.jpg,Man with dark hair and intense expression,front,dark brown,dark brown,dark brown,medium
018041.jpg,Close-up portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
003321.jpg,Close-up portrait of a woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,medium
002004.jpg,Close-up portrait of a man with dark skin and sunglasses.,side,dark brown,black,dark brown,dark
017639.jpg,A woman with dark eyes and dark hair.,front,dark,dark,dark,fair
010571.jpg,Man in a black and white suit,front,brown,gray,gray,fair
012375.jpg,A woman with blonde hair and light skin.,front,blue,blonde,blonde,light
019277.jpg,smiling woman,front,brown,black,black,light
000111.jpg,Portrait of a woman with light brown hair and skin.,front,brown,light brown,brown,light
020627.jpg,A man with a smile,front,brown,dark brown,dark brown,dark
003981.jpg,"Close-up portrait of a man with dark skin, beard, and dark hair wearing a dark scarf.",front,dark brown,black,dark brown,dark
005980.jpg,Close-up portrait of a man with dark eyes and a slight smile.,front,dark brown,dark brown,dark brown,dark
017186.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
010391.jpg,Close-up portrait of a young man with dark hair and a serious expression.,front,dark brown,black,dark brown,medium
008800.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
019816.jpg,"Close-up portrait of a woman with light skin, dark eyes, and dark hair.",front,dark brown,dark brown,dark brown,light
007422.jpg,woman,front,brown,brown,brown,light
011849.jpg,A man with a patterned shirt looking directly at the camera.,front,brown,black,brown,dark
002359.jpg,"A man with dark brown skin, short dark hair, and a beard.",front,dark brown,dark brown,dark brown,dark
017734.jpg,Close-up portrait of a man with short brown hair.,front,brown,brown,brown,fair
018310.jpg,Young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
016797.jpg,A person is applying makeup.,front,dark,black,black,medium
003549.jpg,Close-up portrait of a man with dark hair.,front,brown,black,dark brown,medium
002432.jpg,A person with a beard and dark hair.,front,dark,dark,dark,dark
009983.jpg,"Close-up portrait of a man with a beard and dark hair, wearing a black beanie.",front,dark,dark brown,dark brown,medium
001858.jpg,A beautiful woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
